Frame,Score
1000000,2.4529600000000227
1250000,2.4751200000000195
1500000,2.527120000000022
1750000,2.6662400000000375
2000000,2.2724799999999807
2250000,2.5608000000000186
2500000,2.690080000000043
2750000,2.720080000000043
3000000,2.7554400000000485
3250000,2.7831200000000544
3500000,2.75464000000005
3750000,2.761760000000053
4000000,2.761520000000051
4250000,2.745760000000048
4500000,2.5827200000000157
4750000,2.7600800000000527
5000000,2.762800000000052
5250000,2.6635200000000325
5500000,2.7250400000000465
5750000,2.686480000000039
6000000,2.7007200000000418
6250000,2.7688000000000526
6500000,2.7286400000000453
6750000,2.7503200000000483
7000000,2.75032000000005
7250000,2.7484800000000456
7500000,2.7179200000000456
7750000,2.7740800000000534
8000000,2.769920000000052
8250000,2.7680800000000514
8500000,2.7357600000000466
8750000,2.745120000000047
9000000,2.7290400000000443
9250000,2.767680000000049
9500000,2.760080000000051
9750000,2.7451200000000466
Frame,Score
