Frame,Score
1000000,2.6630400000000245
1250000,2.8480800000000137
1500000,3.026720000000011
1750000,3.126320000000001
2000000,3.4859199999999966
2250000,3.7248799999999886
2500000,3.7203999999999855
2750000,3.788319999999988
3000000,3.831999999999989
3250000,3.882479999999991
3500000,3.816319999999993
3750000,3.896639999999992
4000000,3.883679999999994
4250000,3.8836799999999916
4500000,3.876319999999992
4750000,3.8598399999999886
5000000,3.8779199999999925
5250000,3.9002399999999953
5500000,3.895439999999989
5750000,3.877759999999986
6000000,3.9056799999999914
6250000,3.88895999999999
6500000,3.9183999999999934
6750000,3.9055999999999926
7000000,3.916799999999995
7250000,3.931999999999993
7500000,3.906799999999997
7750000,3.9108799999999917
8000000,3.921999999999996
