Frame,Score
1000000,3.0267199999999566
1250000,3.3263199999999453
1500000,3.539599999999967
1750000,3.550719999999969
2000000,3.583919999999972
2250000,3.5615199999999683
2500000,3.5886399999999723
2750000,3.5822399999999717
3000000,3.58671999999997
3250000,3.592879999999971
3500000,3.3319999999999395
3750000,3.585039999999971
4000000,3.591519999999972
4250000,3.58615999999997
4500000,3.5814399999999704
4750000,3.57991999999997
5000000,3.596559999999971
5250000,3.5737599999999707
5500000,3.5919999999999703
5750000,3.5771199999999697
6000000,3.5920799999999704
6250000,3.593999999999971
6500000,3.588159999999969
6750000,3.5823999999999696
7000000,3.576159999999969
7250000,3.578399999999971
7500000,3.592719999999972
7750000,3.5815199999999683
8000000,3.448319999999951
8250000,3.4992799999999558
8500000,3.5927199999999693
8750000,3.567839999999969
9000000,3.5962399999999697
9250000,3.587919999999971
9500000,3.5906399999999734
9750000,3.5653599999999686
