Frame,Score
1000000,2.943662537889346
1250000,3.4473085506966323
1500000,3.60956547635224
1750000,3.6031302316270057
2000000,3.7221616113031537
2250000,3.813563640341029
2500000,3.8536132257054327
2750000,3.8729540925056463
3000000,3.887593350162718
3250000,3.838870587804141
3500000,3.8467604332691487
3750000,3.894870290878028
4000000,3.8532993041685337
4250000,3.866838008217031
4500000,3.892592162218915
4750000,3.877063950815383
5000000,3.919115606707872
5250000,3.8923886936532015
5500000,3.8670209255169365
5750000,3.8304352136836597
6000000,3.8987428981547883
6250000,3.9059219468630646
6500000,3.8901014255473223
6750000,3.8923223278502657
7000000,3.872167035408027
7250000,3.8874387274956113
7500000,3.901572188709384
7750000,3.912723369674421
8000000,3.8891344428939583
8250000,3.831969486948075
8500000,3.8877098950654574
8750000,3.899922705893618
9000000,3.9053080604025934
9250000,3.9205247236662495
9500000,3.9105803349594077
9750000,3.9151183514144243
10000000,3.9176890269858458
10250000,3.908830430242119
10500000,3.943555542958422
10750000,3.925989488974376
11000000,3.928943797377516
11250000,3.9004917086625466
11500000,3.9275340767445406
11750000,3.9356737806386706
12000000,3.8439879999543343
12250000,3.906473454004566
12500000,3.9346465914054454
12750000,3.9419189447041956
13000000,3.9220003144889275
13250000,3.910560132203494
13500000,3.941258321605957
13750000,3.921242539770068
14000000,3.907854520425533
14250000,3.911272190857063
14500000,3.9489728113143143
14750000,3.901928283914375
15000000,3.9299052542174535
15250000,3.9069728448549204
15500000,3.8542779986390423
15750000,3.9209189954838126
16000000,3.8995015534407385
16250000,3.9315699418426813
16500000,3.910194101228748
16750000,3.9174841964481444
17000000,3.92728991379973
17250000,3.936777975813265
