Frame,Score
1000000,0.03440000000000004
1250000,0.016320000000000005
1500000,0.018880000000000008
1750000,0.043359999999999996
2000000,0.08319999999999995
2250000,0.08863999999999991
2500000,0.11087999999999998
2750000,0.11615999999999997
3000000,0.11232000000000003
3250000,0.11183999999999997
3500000,0.11343999999999996
3750000,0.11519999999999991
4000000,0.09967999999999998
4250000,0.10656000000000002
4500000,0.10096000000000001
4750000,0.11087999999999991
5000000,0.10479999999999991
5250000,0.10575999999999999
5500000,0.11679999999999996
5750000,0.11743999999999996
6000000,0.10624000000000007
6250000,0.10783999999999999
6500000,0.11151999999999994
6750000,0.10592
7000000,0.10576
7250000,0.11087999999999999
7500000,0.10559999999999997
7750000,0.10832000000000006
8000000,0.08672000000000005
8250000,0.1038400000000001
8500000,0.12064000000000005
8750000,0.10896000000000002
9000000,0.11456000000000006
9250000,0.11519999999999996
9500000,0.11248
9750000,0.10752000000000005
