Frame,Score
1000000,0.5385599999999995
1250000,0.6049599999999987
1500000,0.5044800000000007
1750000,0.5168000000000001
2000000,0.4961600000000004
2250000,0.5740799999999995
2500000,0.5651199999999996
2750000,0.5695999999999989
3000000,0.5478399999999995
3250000,0.5871999999999983
3500000,0.5876799999999991
3750000,0.6612799999999984
4000000,0.8540799999999932
4250000,2.1465599999999907
4500000,2.8716799999999645
4750000,3.01855999999995
5000000,3.0499199999999487
5250000,2.9603199999999523
5500000,3.0846399999999417
5750000,2.867199999999986
6000000,3.0756799999999425
6250000,2.8521599999999845
6500000,3.1545599999999316
6750000,3.1375999999999378
7000000,3.1324799999999353
7250000,3.167839999999931
7500000,3.163039999999931
7750000,3.1275199999999392
8000000,3.1639999999999326
8250000,3.1220799999999387
8500000,3.1681599999999337
8750000,3.1676799999999345
9000000,3.183199999999931
9250000,3.1475199999999344
9500000,3.1721599999999306
9750000,3.1684799999999336
