Frame,Score
1000000,2.178880000000019
1250000,2.2744000000000058
1500000,2.8497599999999927
1750000,3.3343999999999694
2000000,3.5951999999999904
2250000,3.582079999999993
2500000,3.8427199999999977
2750000,3.6422399999999913
3000000,3.7379199999999932
3250000,3.753759999999996
3500000,3.8441599999999982
3750000,3.881760000000001
4000000,3.849279999999998
4250000,3.863039999999996
4500000,3.8673600000000015
4750000,3.876639999999999
5000000,3.8593599999999957
5250000,3.887839999999999
5500000,3.8571199999999997
5750000,3.912639999999999
6000000,3.9033600000000006
6250000,3.822879999999996
6500000,3.8679999999999994
6750000,3.9220799999999976
7000000,3.9467200000000005
7250000,3.9204799999999973
7500000,3.854560000000001
7750000,3.9072
8000000,3.9128
8250000,3.5852799999999814
8500000,3.906879999999999
8750000,3.9251199999999997
9000000,3.735999999999998
9250000,3.8950399999999994
9500000,3.8611199999999997
9750000,3.9411200000000024
