Frame,Score
1000000,0.0
1250000,0.0
1500000,0.0009600000000000001
1750000,0.00088
2000000,0.00016
2250000,0.0064
2500000,0.0007999999999999999
2750000,0.0
3000000,0.00168
3250000,0.00576
3500000,0.00576
3750000,0.0784
4000000,0.0476
4250000,0.0832
4500000,0.12808
4750000,0.1592
5000000,0.24743999999999997
5250000,0.20127999999999996
5500000,0.25928
5750000,0.22032
6000000,0.31664000000000003
6250000,0.32376
6500000,0.31951999999999997
6750000,0.3292000000000001
7000000,0.32392000000000004
7250000,0.33176000000000005
7500000,0.33416
7750000,0.42424000000000006
8000000,0.4004000000000001
8250000,0.42328000000000005
8500000,0.3628800000000001
8750000,0.4188
9000000,0.4312
9250000,0.46336000000000005
9500000,0.47552
9750000,0.48192000000000007
