Frame,Score
1000000,2.7435199999999713
1250000,2.7500799999999797
1500000,2.7276799999999812
1750000,2.9356799999999588
2000000,2.7622399999999727
2250000,2.636319999999983
2500000,2.841279999999981
2750000,2.8705599999999647
3000000,2.92447999999996
3250000,2.9167999999999576
3500000,3.0291199999999514
3750000,2.99199999999996
4000000,2.9260799999999634
4250000,2.5875199999999934
4500000,2.8134399999999777
4750000,3.0329599999999486
5000000,3.011359999999956
5250000,3.0310399999999498
5500000,3.0284799999999548
5750000,3.020319999999953
6000000,3.0420799999999475
6250000,3.0329599999999544
6500000,3.070079999999949
6750000,2.9657599999999618
7000000,3.022719999999955
7250000,3.0086399999999567
7500000,3.059839999999948
7750000,2.794239999999989
8000000,3.091839999999945
8250000,3.0643199999999493
8500000,3.049599999999954
8750000,3.074559999999952
9000000,3.0169599999999557
9250000,2.939519999999965
9500000,3.0100799999999572
9750000,2.9375999999999736
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
