Frame,Score
1000000,2.5640000000000307
1250000,2.636480000000026
1500000,2.7164800000000278
1750000,2.836960000000041
2000000,2.916320000000025
2250000,2.873360000000023
2500000,3.154800000000003
2750000,3.077840000000004
3000000,3.328959999999999
3250000,3.384159999999988
3500000,3.510879999999982
3750000,3.580799999999981
4000000,3.7566399999999835
4250000,3.8296799999999838
4500000,3.8823999999999885
4750000,3.740719999999986
5000000,3.8758399999999886
5250000,3.8202399999999814
5500000,3.868959999999991
5750000,3.9101599999999905
6000000,3.9153599999999904
6250000,3.9000799999999893
6500000,3.8950399999999923
6750000,3.8435999999999773
7000000,3.928559999999994
7250000,3.9367999999999936
7500000,3.9359999999999933
7750000,3.9323199999999923
8000000,3.918959999999994
