Frame,Score
1000000,3.167039999999953
1250000,3.4723199999999625
1500000,3.534399999999964
1750000,3.5093599999999636
2000000,3.537039999999968
2250000,3.5763199999999715
2500000,3.5756799999999718
2750000,3.5857599999999716
3000000,3.5697599999999707
3250000,3.5454399999999695
3500000,3.590239999999973
3750000,3.596879999999974
4000000,3.5826399999999703
4250000,3.594799999999973
4500000,3.5828799999999696
4750000,3.559119999999965
5000000,3.5919999999999717
5250000,3.5915999999999717
5500000,3.5811999999999724
5750000,3.5931999999999715
6000000,3.5937599999999708
6250000,3.5848799999999703
6500000,3.585039999999971
6750000,3.58711999999997
7000000,3.5941599999999707
7250000,3.597759999999972
7500000,3.594399999999973
7750000,3.5875999999999717
8000000,3.596239999999972
8250000,3.594959999999973
8500000,3.5846399999999696
8750000,3.5897599999999708
9000000,3.5979199999999723
9250000,3.5953599999999737
9500000,3.5938399999999704
9750000,3.598719999999972
