Frame,Score
1000000,0.0
1250000,0.0
1500000,0.0
1750000,0.0
2000000,0.0
2250000,0.0032
2500000,0.00448
2750000,0.012160000000000004
3000000,0.0019200000000000003
3250000,0.009600000000000001
3500000,0.015360000000000006
3750000,0.008320000000000001
4000000,0.011680000000000003
4250000,0.02048000000000001
4500000,0.008960000000000001
4750000,0.016000000000000007
5000000,0.012800000000000002
5250000,0.007039999999999999
5500000,0.016000000000000007
5750000,0.017280000000000007
6000000,0.0063999999999999994
6250000,0.015360000000000006
6500000,0.0038399999999999997
6750000,0.010240000000000003
7000000,0.0051199999999999996
7250000,0.011520000000000002
7500000,0.00256
7750000,0.007039999999999999
8000000,0.0
8250000,0.00064
8500000,0.0
8750000,0.0
9000000,0.0
9250000,0.0
9500000,0.00064
9750000,0.0038399999999999997
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
