Frame,Score
1000000,0.0064
1250000,0.0224
1500000,0.0032
1750000,0.0032
2000000,0.0204
2250000,0.0256
2500000,0.0136
2750000,0.0248
3000000,0.0528
3250000,0.0664
3500000,0.112
3750000,0.088
4000000,0.0872
4250000,0.0772
4500000,0.0876
4750000,0.0068
5000000,0.0756
5250000,0.0964
5500000,0.0716
5750000,0.1252
6000000,0.1228
6250000,0.1308
6500000,0.102
6750000,0.1732
7000000,0.162
7250000,0.0872
7500000,0.1836
