Frame,Score
1000000,2.0044799999999983
1250000,2.442000000000009
1500000,2.710560000000029
1750000,2.606080000000009
2000000,2.689200000000022
2250000,2.7978400000000163
2500000,2.733280000000001
2750000,2.870720000000011
3000000,2.9836800000000094
3250000,2.959359999999999
3500000,3.088159999999991
3750000,3.344399999999995
4000000,3.4739999999999847
4250000,3.617119999999974
4500000,3.691919999999977
4750000,3.762719999999976
5000000,3.4118399999999935
5250000,3.806399999999993
5500000,3.40743999999999
5750000,3.7891199999999867
6000000,3.7970399999999804
6250000,3.860399999999987
6500000,3.8222399999999825
6750000,3.873519999999985
7000000,3.882959999999985
7250000,3.8232799999999845
7500000,3.7539999999999796
7750000,3.824639999999987
8000000,3.918079999999993
8250000,3.8813599999999875
8500000,3.881759999999984
8750000,3.839519999999983
9000000,3.888959999999992
9250000,3.9156799999999916
9500000,3.538639999999985
9750000,3.672319999999949
Frame,Score
Frame,Score
Frame,Score
