Frame,Score
Frame,Score
1000000,1.9726400000000013
1250000,1.9828800000000042
1500000,2.2167999999999943
1750000,2.459999999999981
2000000,2.2763199999999975
2250000,1.5430400000000017
2500000,2.4871999999999845
2750000,2.532799999999981
3000000,2.312960000000006
3250000,2.5707199999999784
3500000,2.5662399999999757
3750000,2.0224000000000046
4000000,2.141920000000012
4250000,2.524159999999983
4500000,0.7438399999999896
4750000,2.62559999999997
5000000,2.562559999999978
5250000,2.6209599999999704
5500000,2.6068799999999728
5750000,2.593759999999977
6000000,2.5431999999999793
6250000,2.639519999999966
6500000,2.5910399999999756
6750000,2.5721599999999727
7000000,2.5807999999999764
7250000,2.631519999999963
7500000,2.187200000000013
7750000,2.582079999999977
8000000,2.550079999999978
8250000,2.472800000000001
8500000,2.6196799999999745
8750000,2.583359999999977
9000000,0.789439999999989
9250000,2.6675199999999655
9500000,2.4804799999999814
9750000,2.584639999999976
