Frame,Score
1000000,2.0033600000000273
1250000,1.573280000000004
1500000,1.9100800000000155
1750000,2.1716800000000345
2000000,1.9577600000000173
2250000,1.8568000000000005
2500000,1.9539200000000143
2750000,2.3579200000000493
3000000,2.368000000000052
3250000,2.3676800000000515
3500000,2.1329600000000384
3750000,2.3614400000000524
4000000,2.339200000000051
4250000,2.3675200000000522
4500000,1.9577600000000144
4750000,2.33168000000005
5000000,2.3840000000000536
5250000,2.390400000000054
5500000,2.3699200000000515
5750000,2.3683200000000535
6000000,2.3428800000000507
6250000,2.353920000000052
6500000,2.3238400000000494
6750000,2.3872000000000533
7000000,2.376480000000053
7250000,2.3635200000000522
7500000,2.3572800000000522
7750000,2.3672000000000515
8000000,2.3395200000000504
8250000,2.367520000000053
8500000,2.3643200000000526
8750000,2.299040000000049
9000000,2.294880000000049
9250000,2.3395200000000504
9500000,2.3512000000000515
9750000,2.3368000000000504
Frame,Score
