Frame,Score
1000000,2.558239999999983
1250000,2.405440000000003
1500000,2.291999999999996
1750000,2.93199999999997
2000000,2.8647999999999847
2250000,3.163039999999933
2500000,3.126719999999936
2750000,3.091999999999937
3000000,3.131679999999939
3250000,3.1779199999999306
3500000,3.158399999999934
3750000,3.179039999999931
4000000,3.1918399999999285
4250000,3.1246399999999412
4500000,3.124159999999937
4750000,3.164639999999931
5000000,3.1785599999999303
5250000,3.1791999999999305
5500000,3.1331199999999373
5750000,3.172799999999932
6000000,3.175039999999931
6250000,3.1756799999999323
6500000,3.147679999999935
6750000,3.1852799999999295
7000000,3.1820799999999307
7250000,3.1823999999999297
7500000,3.1894399999999297
7750000,3.1527999999999365
8000000,3.1703999999999306
8250000,3.1604799999999345
8500000,3.165439999999932
8750000,3.175519999999931
9000000,3.1887999999999295
9250000,3.1785599999999294
9500000,3.18415999999993
9750000,3.1961599999999284
