Frame,Score
1000000,2.843199999999957
1250000,2.326880000000003
1500000,2.9843199999999497
1750000,2.906079999999956
2000000,3.05839999999994
2250000,2.984479999999961
2500000,2.9830399999999555
2750000,3.079999999999945
3000000,2.9831999999999628
3250000,3.1281599999999354
3500000,3.167199999999931
3750000,3.1180799999999396
4000000,3.1819199999999297
4250000,3.168799999999932
4500000,3.140639999999937
4750000,2.985599999999966
5000000,3.1779199999999297
5250000,3.18143999999993
5500000,3.13311999999994
5750000,3.1719999999999318
6000000,3.143359999999938
6250000,3.1783999999999306
6500000,2.650880000000023
6750000,3.1889599999999287
7000000,3.175199999999931
7250000,3.1777599999999313
7500000,3.1780799999999316
7750000,3.1619199999999332
8000000,3.0975999999999453
8250000,3.1779199999999306
8500000,3.18351999999993
8750000,3.18671999999993
9000000,3.1727999999999317
9250000,3.1585599999999325
9500000,3.1855999999999294
9750000,3.161759999999932
