Frame,Score
1000000,4.28672
1250000,5.415359999999999
1500000,5.543599999999998
1750000,5.771440000000004
2000000,5.704160000000001
2250000,5.6146400000000005
2500000,5.767359999999995
2750000,5.834159999999989
3000000,5.779359999999999
3250000,5.852800000000009
3500000,5.728720000000001
3750000,5.842
4000000,5.7477599999999995
4250000,5.882079999999997
4500000,5.735840000000008
4750000,5.740319999999997
5000000,5.8668000000000005
5250000,5.850479999999999
5500000,5.918799999999994
5750000,5.937039999999996
6000000,5.910719999999998
6250000,5.8375200000000005
6500000,5.832399999999993
6750000,5.9643999999999995
7000000,5.8171199999999965
7250000,5.785679999999995
7500000,5.908320000000005
7750000,5.91912
8000000,5.726239999999998
8250000,5.894719999999993
8500000,5.857440000000004
8750000,5.942560000000008
9000000,5.86104
9250000,5.812159999999994
9500000,5.880319999999999
9750000,5.8383200000000075
