Frame,Score
1000000,0.04591999999999997
1250000,0.19656000000000046
1500000,0.39927999999999736
1750000,0.8747199999999952
2000000,1.0259200000000042
2250000,1.2493600000000187
2500000,1.281840000000021
2750000,1.342880000000025
3000000,1.3725600000000269
3250000,1.3680800000000264
3500000,1.377600000000027
3750000,1.378160000000027
4000000,1.3826400000000272
4250000,1.378720000000027
4500000,1.391600000000028
4750000,1.3826400000000272
5000000,1.3871200000000274
5250000,1.3848800000000274
5500000,1.3815200000000272
