Frame,Score
1000000,1.5852799999999971
1250000,2.739999999999981
1500000,3.0252799999999533
1750000,2.916159999999976
2000000,2.9879999999999614
2250000,2.7951999999999733
2500000,3.1297599999999397
2750000,3.0196799999999517
3000000,3.1406399999999373
3250000,3.1505599999999347
3500000,3.087199999999944
3750000,3.094879999999942
4000000,3.1014399999999416
4250000,3.1118399999999404
4500000,3.1219199999999345
4750000,3.1415999999999347
5000000,3.167679999999931
5250000,3.1500799999999334
5500000,3.1825599999999308
5750000,3.172639999999932
6000000,3.1684799999999336
6250000,3.178879999999931
6500000,2.8879999999999852
6750000,3.166719999999934
7000000,3.1731199999999324
7250000,3.131679999999935
7500000,3.151039999999935
7750000,3.172159999999933
8000000,3.173599999999932
8250000,3.1843199999999294
8500000,3.122559999999943
8750000,3.171359999999932
9000000,3.070399999999952
9250000,3.161759999999932
9500000,3.0715199999999503
9750000,3.0011199999999585
