Frame,Score
1000000,3.380422650415865
1250000,3.4329373107687977
1500000,3.7255656750160377
1750000,3.7226339008885168
2000000,3.8105795931054685
2250000,3.7342538181189093
2500000,3.8282056066205223
2750000,3.8108751013516287
3000000,3.877459397467031
3250000,3.896866388920873
3500000,3.8236537855961115
3750000,3.789499431329887
4000000,3.8902182335616984
4250000,3.904879994934667
4500000,3.8913487265403464
4750000,3.897167733657445
5000000,3.9105058831859556
5250000,3.9315791596874217
5500000,3.898803963277104
5750000,3.844347553763879
6000000,3.8942983421638395
6250000,3.8658315262119083
6500000,3.9044856976877416
6750000,3.888617234222621
7000000,3.8307746015379234
7250000,3.87872715828772
7500000,3.9019813362814304
7750000,3.9055254598680906
8000000,3.905024182574056
8250000,3.8945047765910212
8500000,3.8633103833039706
8750000,3.8787592453091726
9000000,3.822099346494308
9250000,3.757251535885484
9500000,3.8983318533418263
9750000,3.905166847063723
10000000,3.9084927844954347
10250000,3.9033122226977044
10500000,3.9445433630308706
10750000,3.902308451099826
11000000,3.917105695325931
11250000,3.9240269601719078
11500000,3.8776065329483673
11750000,3.9207021587010176
12000000,3.8959006283059394
12250000,3.94120140640818
12500000,3.9243134803165396
12750000,3.8557967210890247
13000000,3.705299777622058
13250000,3.9176887340140487
13500000,3.8633389736142885
13750000,3.917588393187711
14000000,3.9256589031223537
14250000,3.911303032760776
14500000,3.8643317617599133
14750000,3.927332909501638
15000000,3.871371450302216
15250000,3.885438198193275
15500000,3.9242867165124835
15750000,3.803879210039632
16000000,3.906789417386825
16250000,3.8825899190986113
16500000,3.9181709187242464
16750000,3.9078969988261494
17000000,3.960821668759612
17250000,3.9092794761874763
17500000,3.876739858066243
