Frame,Score
1000000,2.5185599999999817
1250000,2.789359999999962
1500000,2.9823199999999574
1750000,2.868479999999959
2000000,2.8274399999999456
2250000,3.3231199999999474
2500000,3.261039999999946
2750000,3.4560799999999574
3000000,3.457439999999958
3250000,3.413999999999949
3500000,3.4814399999999637
3750000,3.5339199999999664
4000000,3.4891999999999608
4250000,3.465439999999957
4500000,3.540319999999967
4750000,3.57415999999997
5000000,3.538799999999968
5250000,3.4417599999999533
5500000,2.859919999999944
5750000,3.5056799999999626
6000000,3.539599999999965
6250000,3.4460799999999567
6500000,3.56479999999997
6750000,3.551759999999967
7000000,3.536639999999966
7250000,3.5453599999999663
7500000,3.561199999999968
7750000,3.583519999999972
8000000,3.5316799999999633
8250000,3.5217599999999627
8500000,3.572719999999972
8750000,3.5843999999999725
9000000,3.5914399999999733
9250000,3.5447199999999692
9500000,3.574799999999971
9750000,3.5475999999999686
Frame,Score
Frame,Score
Frame,Score
