Frame,Score
1000000,0.6596000000000023
1250000,0.6200000000000023
1500000,0.7652800000000037
1750000,0.7776000000000038
2000000,0.7835200000000035
2250000,0.6823200000000025
2500000,0.7371200000000037
2750000,0.7130400000000026
3000000,0.7752800000000034
3250000,1.4552800000000032
3500000,2.0034399999999977
3750000,2.5271200000000342
4000000,2.598720000000036
4250000,2.568640000000027
4500000,2.400480000000013
4750000,2.670800000000038
5000000,2.6349600000000293
5250000,2.5375200000000264
5500000,2.7239200000000476
5750000,2.7414400000000483
6000000,2.738960000000049
6250000,2.5677600000000176
6500000,2.7326400000000484
6750000,2.7480800000000514
7000000,2.7676000000000522
7250000,2.7549600000000507
7500000,2.7290400000000483
7750000,2.7564000000000504
8000000,2.760320000000049
8250000,2.783040000000055
8500000,2.7839200000000544
8750000,2.659520000000029
9000000,2.6700000000000315
9250000,2.6934400000000385
9500000,2.7717600000000515
9750000,2.7488800000000486
Frame,Score
Frame,Score
