Frame,Score
1000000,2.4510399999999875
1250000,2.474399999999989
1500000,2.57727999999999
1750000,2.3148799999999996
2000000,2.7171199999999813
2250000,2.5945599999999938
2500000,2.5996799999999896
2750000,2.8057599999999825
3000000,2.388480000000008
3250000,3.022079999999971
3500000,3.00607999999998
3750000,2.8590399999999905
4000000,3.09519999999999
4250000,2.8966399999999957
4500000,2.947999999999994
4750000,2.732320000000004
5000000,2.188000000000004
5250000,2.983679999999995
5500000,3.0457599999999956
5750000,3.0368
6000000,3.102399999999992
6250000,3.010080000000004
6500000,2.980479999999997
6750000,2.8897599999999994
7000000,2.544960000000004
7250000,3.027360000000003
7500000,2.3492800000000016
7750000,2.9644800000000004
8000000,3.238400000000007
8250000,2.2299199999999946
8500000,3.232160000000005
8750000,2.9819200000000077
9000000,3.277600000000007
9250000,3.1513600000000066
9500000,3.2467200000000043
9750000,3.1545600000000036
