Frame,Score
1000000,3.3721599999999534
1250000,3.489919999999962
1500000,3.394079999999958
1750000,3.5248799999999676
2000000,3.5252799999999653
2250000,3.4994399999999595
2500000,3.538079999999966
2750000,3.493439999999959
3000000,3.5683199999999715
3250000,3.5741599999999716
3500000,3.584959999999973
3750000,3.5842399999999723
4000000,3.588559999999972
4250000,3.5884799999999735
4500000,3.584879999999972
4750000,3.5899199999999736
5000000,3.571199999999972
5250000,3.530159999999962
5500000,3.107519999999935
5750000,3.565439999999971
6000000,3.5920799999999726
6250000,3.5877599999999723
6500000,3.5855999999999724
6750000,3.5899199999999736
7000000,3.582719999999972
7250000,3.5827199999999726
7500000,3.560479999999969
7750000,3.5906399999999734
8000000,3.5351999999999637
8250000,3.5891999999999737
8500000,3.592079999999974
8750000,3.5949599999999737
9000000,3.592799999999973
9250000,3.4970399999999593
9500000,3.5899199999999736
9750000,3.5921599999999736
