Frame,Score
Frame,Score
1000000,1.859199999999988
1250000,2.0161599999999935
1500000,2.6795200000000436
1750000,2.736240000000048
2000000,2.7236000000000495
2250000,2.738800000000052
2500000,2.755280000000051
2750000,2.747280000000047
3000000,2.736960000000048
3250000,2.7600800000000505
3500000,2.7624000000000524
3750000,2.760240000000051
4000000,2.7757600000000515
4250000,2.7772000000000534
4500000,2.766080000000051
4750000,2.786960000000055
5000000,2.75520000000005
5250000,2.435999999999995
5500000,2.7843200000000548
5750000,2.763680000000051
6000000,2.7770400000000537
6250000,2.720960000000041
6500000,2.760480000000053
6750000,2.6689600000000313
7000000,2.7686400000000533
7250000,2.761280000000052
7500000,2.564720000000014
7750000,2.7515200000000526
8000000,2.729680000000044
8250000,2.5071200000000022
8500000,2.776960000000053
8750000,2.7750400000000535
9000000,2.777040000000054
9250000,2.6697600000000348
9500000,2.7691200000000538
9750000,2.774240000000055
