Frame,Score
1000000,3.2818399999999994
1250000,4.510160000000002
1500000,5.005919999999996
1750000,5.3234399999999935
2000000,5.294720000000005
2250000,5.55016
2500000,5.60976
2750000,5.601119999999997
3000000,5.320160000000002
3250000,5.816399999999999
3500000,5.750799999999999
3750000,5.801280000000001
4000000,5.7723200000000014
4250000,5.736080000000001
4500000,5.779280000000006
4750000,5.69063999999999
5000000,5.663679999999998
5250000,5.534399999999997
5500000,5.735919999999996
5750000,5.793919999999989
6000000,5.581199999999998
6250000,5.718080000000006
6500000,5.89376
6750000,5.701599999999994
7000000,5.756320000000001
7250000,5.868799999999987
7500000,5.788399999999989
7750000,5.9214400000000005
8000000,5.596159999999994
8250000,5.777119999999997
8500000,5.8616000000000055
8750000,5.970080000000002
9000000,5.712480000000011
9250000,5.806720000000002
9500000,5.610239999999999
9750000,5.849760000000002
Frame,Score
1000000,3.931439999999998
1250000,5.223519999999998
1500000,5.41264
1750000,5.636719999999997
2000000,5.588399999999991
2250000,5.707600000000002
2500000,5.7792800000000035
2750000,5.782399999999989
3000000,5.864159999999991
3250000,5.788319999999994
3500000,5.870640000000011
3750000,5.683119999999994
4000000,5.866239999999995
4250000,5.878719999999989
4500000,5.853679999999997
4750000,5.856319999999999
5000000,5.431359999999995
5250000,5.801839999999999
5500000,5.699440000000002
5750000,5.0785600000000075
6000000,5.778479999999996
6250000,5.712240000000001
6500000,5.794079999999991
6750000,5.875679999999999
7000000,5.817920000000001
7250000,5.826959999999999
7500000,5.778080000000003
7750000,5.7300800000000045
8000000,5.6672
8250000,5.687840000000005
8500000,5.815279999999995
8750000,5.6870399999999925
9000000,5.829759999999998
9250000,5.773119999999994
9500000,5.791119999999999
9750000,5.848880000000005
