Frame,Score
1000000,3.201119999999953
1250000,3.0298399999999583
1500000,2.8893599999999595
1750000,2.9728799999999422
2000000,3.2990399999999367
2250000,3.0873599999999395
2500000,3.5267199999999663
2750000,3.5555999999999695
3000000,3.5619999999999687
3250000,3.577039999999972
3500000,3.5405599999999686
3750000,3.534559999999965
4000000,3.5705599999999706
4250000,3.5750399999999702
4500000,3.5490399999999673
4750000,3.5779199999999722
5000000,3.583599999999972
5250000,3.5643199999999697
5500000,3.582159999999973
5750000,3.5711999999999686
6000000,3.4840799999999588
6250000,3.544079999999967
6500000,3.5773599999999717
6750000,3.5907199999999726
7000000,3.4461599999999506
7250000,3.518079999999963
7500000,3.510479999999961
7750000,3.5799999999999725
8000000,3.563679999999969
8250000,3.5712799999999696
8500000,3.4727999999999555
8750000,3.5787199999999726
9000000,3.562079999999969
9250000,3.5209599999999637
9500000,3.5367999999999666
9750000,3.5307199999999663
Frame,Score
Frame,Score
Frame,Score
Frame,Score
