Frame,Score
1000000,2.1308799999999963
1250000,2.0283199999999746
1500000,2.4438400000000167
1750000,2.720240000000042
2000000,2.720640000000048
2250000,2.7537600000000504
2500000,2.7610400000000426
2750000,2.6819200000000323
3000000,2.7801600000000453
3250000,2.8114400000000366
3500000,2.8130400000000444
3750000,2.803120000000047
4000000,2.8269600000000388
4250000,2.8312800000000298
4500000,2.7839200000000406
4750000,2.9052800000000167
5000000,2.679280000000012
5250000,2.9968800000000066
5500000,2.8214400000000093
5750000,2.936720000000008
6000000,2.9730400000000072
6250000,3.0691200000000025
6500000,3.1781600000000076
6750000,3.045040000000005
7000000,3.194160000000003
7250000,3.1485600000000074
7500000,3.3351199999999923
7750000,3.360239999999998
8000000,3.3830399999999927
8250000,3.3451999999999957
8500000,3.4201599999999903
8750000,3.5045599999999917
9000000,3.5230399999999826
9250000,3.5991199999999837
9500000,3.545039999999982
9750000,3.6837599999999795
Frame,Score
Frame,Score
Frame,Score
